comment_id,seg_id,rb_seg_text,uns_seg_text,hyb_seg_text,seg_text,rb_terms_raw,unsup_terms_raw,hyb_terms_raw,rb_terms,unsup_terms,hyb_terms,silver_terms_raw,n_silver_raw,rule_based_prec_raw,rule_based_rec_raw,unsupervised_prec_raw,unsupervised_rec_raw,hybrid_topk_prec_raw,hybrid_topk_rec_raw
2122,16,"padahal ada ratusan negara dgn berbagai kondisi yg berbeda, masak semua bisa sepakat memnopoli jaringan listrik kecuali emang monopoli jaringan sifatnya inevitable","padahal ada ratusan negara dgn berbagai kondisi yg berbeda, masak semua bisa sepakat memnopoli jaringan listrik kecuali emang monopoli jaringan sifatnya inevitable","padahal ada ratusan negara dgn berbagai kondisi yg berbeda, masak semua bisa sepakat memnopoli jaringan listrik kecuali emang monopoli jaringan sifatnya inevitable","padahal ada ratusan negara dgn berbagai kondisi yg berbeda, masak semua bisa sepakat memnopoli jaringan listrik kecuali emang monopoli jaringan sifatnya inevitable","['negara', 'kondisi', 'masak', 'jaringan listrik', 'listrik', 'monopoli jaringan', 'jaringan sifat', 'sifat inevitable', 'jaringan']","['monopoli', 'negara', 'kondisi', 'jaringan']","['monopoli jaringan', 'monopoli', 'kondisi']","['negara', 'kondisi', 'masak', 'jaringan listrik', 'listrik', 'monopoli jaringan', 'jaringan sifat', 'sifat inevitable', 'jaringan']","['monopoli', 'negara', 'kondisi', 'jaringan']","['monopoli jaringan', 'monopoli', 'kondisi']","['jaringan', 'kondisi', 'negara']",3,0.3333333333333333,1.0,0.75,1.0,0.3333333333333333,0.3333333333333333
2123,0,Nuklir adalah energi bersih Klaim darimana tuh?,Nuklir adalah energi bersih Klaim darimana tuh?,Nuklir adalah energi bersih Klaim darimana tuh?,Nuklir adalah energi bersih Klaim darimana tuh?,"['nuklir', 'energi bersih klaim', 'klaim']","['nuklir', 'energi']","['energi bersih klaim', 'klaim']","['nuklir', 'energi bersih klaim', 'klaim']","['nuklir', 'energi']","['energi bersih klaim', 'klaim']",['nuklir'],1,0.3333333333333333,1.0,0.5,1.0,0.0,0.0
2124,0,Oke gan terima kasih share ilmunya.,Oke gan terima kasih share ilmunya.,Oke gan terima kasih share ilmunya.,Oke gan terima kasih share ilmunya.,"['kasih', 'ilmu']",['kasih'],['kasih'],"['kasih', 'ilmu']",['kasih'],['kasih'],['kasih'],1,0.5,1.0,1.0,1.0,1.0,1.0
2125,0,wow keren juga tuh energi nuklir,wow keren juga tuh energi nuklir,wow keren juga tuh energi nuklir,wow keren juga tuh energi nuklir,"['energi nuklir', 'nuklir']","['nuklir', 'energi']","['energi nuklir', 'nuklir', 'energi']","['energi nuklir', 'nuklir']","['nuklir', 'energi']","['energi nuklir', 'nuklir', 'energi']",['nuklir'],1,0.5,1.0,0.5,1.0,0.3333333333333333,1.0
2126,0,"ane mau clearin beberapa hal gan, karena ane gawe di pln, dan bokap ane gawe di batan.","ane mau clearin beberapa hal gan, karena ane gawe di pln, dan bokap ane gawe di batan.","ane mau clearin beberapa hal gan, karena ane gawe di pln, dan bokap ane gawe di batan.","ane mau clearin beberapa hal gan, karena ane gawe di pln, dan bokap ane gawe di batan.","['clearin', 'pln', 'ayah', 'batan']","['batan', 'pln']","['clearin', 'batan', 'ayah']","['clearin', 'pln', 'ayah', 'batan']","['batan', 'pln']","['clearin', 'batan', 'ayah']","['batan', 'pln']",2,0.5,1.0,1.0,1.0,0.3333333333333333,0.5
2126,1,kenapa ga nuklir?,kenapa ga nuklir?,kenapa ga nuklir?,kenapa ga nuklir?,['nuklir'],['nuklir'],['nuklir'],['nuklir'],['nuklir'],['nuklir'],['nuklir'],1,1.0,1.0,1.0,1.0,1.0,1.0
2126,2,"dr jaman bung karno kita uda mau buat pltn, in fact uda ada pltn skala prototype utk riset di puspiptek serpong , dengan kwh kecil.","dr jaman bung karno kita uda mau buat pltn, in fact uda ada pltn skala prototype utk riset di puspiptek serpong , dengan kwh kecil.","dr jaman bung karno kita uda mau buat pltn, in fact uda ada pltn skala prototype utk riset di puspiptek serpong , dengan kwh kecil.","dr jaman bung karno kita uda mau buat pltn, in fact uda ada pltn skala prototype utk riset di puspiptek serpong , dengan kwh kecil.","['jaman', 'karno', 'pltn', 'fact', 'pltn skala', 'skala prototype', 'prototype', 'riset', 'puspiptek serpong', 'serpong', 'kwh']","['skala', 'riset', 'kwh', 'pltn']","['skala prototype', 'prototype', 'skala']","['jaman', 'karno', 'pltn', 'fact', 'pltn skala', 'skala prototype', 'prototype', 'riset', 'puspiptek serpong', 'serpong', 'kwh']","['skala', 'riset', 'kwh', 'pltn']","['skala prototype', 'prototype', 'skala']","['kwh', 'pltn', 'riset']",3,0.2727272727272727,1.0,0.75,1.0,0.0,0.0
2126,3,so kenapa ga pltn?,so kenapa ga pltn?,so kenapa ga pltn?,so kenapa ga pltn?,['pltn'],['pltn'],['pltn'],['pltn'],['pltn'],['pltn'],['pltn'],1,1.0,1.0,1.0,1.0,1.0,1.0
2126,4,yg pasti safety concern gan.,yg pasti safety concern gan.,yg pasti safety concern gan.,yg pasti safety concern gan.,"['safety concern', 'concern']","['safety', 'concern']","['safety concern', 'safety', 'concern']","['safety concern', 'concern']","['safety', 'concern']","['safety concern', 'safety', 'concern']",['concern'],1,0.5,1.0,0.5,1.0,0.3333333333333333,1.0
2126,5,"indonesia uda ikut dalam nuclear for peace, jadi intsalasi utk reaktor uda pasti dipandu sama dunia internasional, so bisa ane bilang cukup aman .","indonesia uda ikut dalam nuclear for peace, jadi intsalasi utk reaktor uda pasti dipandu sama dunia internasional, so bisa ane bilang cukup aman .","indonesia uda ikut dalam nuclear for peace, jadi intsalasi utk reaktor uda pasti dipandu sama dunia internasional, so bisa ane bilang cukup aman .","indonesia uda ikut dalam nuclear for peace, jadi intsalasi utk reaktor uda pasti dipandu sama dunia internasional, so bisa ane bilang cukup aman .","['indonesia', 'nuklir peace', 'peace', 'intsalasi', 'reaktor', 'dunia internasional', 'nuklir', 'dunia']","['nuklir', 'dunia', 'reaktor', 'indonesia']","['dunia internasional', 'peace', 'dunia']","['indonesia', 'nuklir peace', 'peace', 'intsalasi', 'reaktor', 'dunia internasional', 'nuklir', 'dunia']","['nuklir', 'dunia', 'reaktor', 'indonesia']","['dunia internasional', 'peace', 'dunia']","['dunia', 'indonesia', 'nuklir', 'reaktor']",4,0.5,1.0,1.0,1.0,0.3333333333333333,0.25
2126,6,"yg jadi masalah sekarang adalah safety concern itu adalah maenan lsm, komnas ham, dan dinas2 terkait.","yg jadi masalah sekarang adalah safety concern itu adalah maenan lsm, komnas ham, dan dinas2 terkait.","yg jadi masalah sekarang adalah safety concern itu adalah maenan lsm, komnas ham, dan dinas2 terkait.","yg jadi masalah sekarang adalah safety concern itu adalah maenan lsm, komnas ham, dan dinas2 terkait.","['safety concern', 'concern', 'maenan lsm', 'lsm', 'komnas', 'dinas']","['safety', 'concern', 'dinas', 'lsm', 'maenan', 'komnas']","['safety concern', 'safety', 'concern']","['safety concern', 'concern', 'maenan lsm', 'lsm', 'komnas', 'dinas']","['safety', 'concern', 'dinas', 'lsm', 'maenan', 'komnas']","['safety concern', 'safety', 'concern']","['concern', 'dinas', 'komnas', 'lsm']",4,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,0.25
2126,7,"mereka ngomporin masyarakat buat ga setuju nuklir, kenapa?","mereka ngomporin masyarakat buat ga setuju nuklir, kenapa?","mereka ngomporin masyarakat buat ga setuju nuklir, kenapa?","mereka ngomporin masyarakat buat ga setuju nuklir, kenapa?","['masyarakat', 'nuklir']","['nuklir', 'masyarakat']","['nuklir', 'masyarakat']","['masyarakat', 'nuklir']","['nuklir', 'masyarakat']","['nuklir', 'masyarakat']","['masyarakat', 'nuklir']",2,1.0,1.0,1.0,1.0,1.0,1.0
2126,8,"karena dibelakang mereka itu politisi dan pebisnis yg punya bisnis batubara kelas rendah, yg konsumenya apalagi kalo bukan pltu pltu.","karena dibelakang mereka itu politisi dan pebisnis yg punya bisnis batubara kelas rendah, yg konsumenya apalagi kalo bukan pltu pltu.","karena dibelakang mereka itu politisi dan pebisnis yg punya bisnis batubara kelas rendah, yg konsumenya apalagi kalo bukan pltu pltu.","karena dibelakang mereka itu politisi dan pebisnis yg punya bisnis batubara kelas rendah, yg konsumenya apalagi kalo bukan pltu pltu.","['politisi', 'pebisnis', 'bisnis batubara', 'batubara kelas', 'kelas rendah', 'konsume', 'pltu pltu', 'pltu', 'bisnis']","['batubara', 'pltu']","['bisnis batubara', 'politisi', 'batubara kelas']","['politisi', 'pebisnis', 'bisnis batubara', 'batubara kelas', 'kelas rendah', 'konsume', 'pltu pltu', 'pltu', 'bisnis']","['batubara', 'pltu']","['bisnis batubara', 'politisi', 'batubara kelas']",['pltu'],1,0.1111111111111111,1.0,0.5,1.0,0.0,0.0
2126,9,so salah siapa?,so salah siapa?,so salah siapa?,so salah siapa?,['salah'],[],['salah'],['salah'],[],['salah'],[],0,0.0,0.0,1.0,1.0,0.0,0.0
2126,11,nag terkait harga listrik?,nag terkait harga listrik?,nag terkait harga listrik?,nag terkait harga listrik?,"['nag', 'harga listrik', 'listrik', 'harga']","['harga_listrik', 'nag']",['nag'],"['nag', 'harga listrik', 'listrik', 'harga']","['harga_listrik', 'nag']",['nag'],['nag'],1,0.25,1.0,0.5,1.0,1.0,1.0
2126,12,sori agan agan masi bayar mahal,sori agan agan masi bayar mahal,sori agan agan masi bayar mahal,sori agan agan masi bayar mahal,[],[],[],[],[],[],[],0,1.0,1.0,1.0,1.0,1.0,1.0
2126,13,"karena sistem subsidi yang PLN terapkan, di timur sono orang susah bayar listrik gan, temen ane dibayar pake sayuran, itu aja untung, banyak temen ane yang disodorin golok pas nagih","karena sistem subsidi yang PLN terapkan, di timur sono orang susah bayar listrik gan, temen ane dibayar pake sayuran, itu aja untung, banyak temen ane yang disodorin golok pas nagih","karena sistem subsidi yang PLN terapkan, di timur sono orang susah bayar listrik gan, temen ane dibayar pake sayuran, itu aja untung, banyak temen ane yang disodorin golok pas nagih","karena sistem subsidi yang PLN terapkan, di timur sono orang susah bayar listrik gan, temen ane dibayar pake sayuran, itu aja untung, banyak temen ane yang disodorin golok pas nagih","['sistem subsidi', 'subsidi', 'pln', 'timur', 'listrik', 'teman', 'sayuran', 'golok', 'sistem']","['subsidi', 'sistem', 'listrik', 'pln']","['sistem subsidi', 'subsidi', 'sistem']","['sistem subsidi', 'subsidi', 'pln', 'timur', 'listrik', 'teman', 'sayuran', 'golok', 'sistem']","['subsidi', 'sistem', 'listrik', 'pln']","['sistem subsidi', 'subsidi', 'sistem']","['listrik', 'pln', 'sistem', 'subsidi']",4,0.4444444444444444,1.0,1.0,1.0,0.6666666666666666,0.5
2126,14,banyak temen ane yang disodorin golok pas nagih ke pelanggan.,banyak temen ane yang disodorin golok pas nagih ke pelanggan.,banyak temen ane yang disodorin golok pas nagih ke pelanggan.,banyak temen ane yang disodorin golok pas nagih ke pelanggan.,"['teman', 'golok', 'pelanggan']",['teman'],"['pelanggan', 'teman', 'golok']","['teman', 'golok', 'pelanggan']",['teman'],"['pelanggan', 'teman', 'golok']",['teman'],1,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0
2126,15,belom lagi masalah anggaran proyek PLN yg disabotase dpr dan pejabat daerah gan.,belom lagi masalah anggaran proyek PLN yg disabotase dpr dan pejabat daerah gan.,belom lagi masalah anggaran proyek PLN yg disabotase dpr dan pejabat daerah gan.,belom lagi masalah anggaran proyek PLN yg disabotase dpr dan pejabat daerah gan.,"['anggaran', 'anggaran proyek', 'proyek pln', 'pln', 'dpr', 'pejabat daerah', 'daerah']","['proyek', 'daerah', 'pln']","['anggaran proyek', 'anggaran', 'proyek']","['anggaran', 'anggaran proyek', 'proyek pln', 'pln', 'dpr', 'pejabat daerah', 'daerah']","['proyek', 'daerah', 'pln']","['anggaran proyek', 'anggaran', 'proyek']","['daerah', 'pln']",2,0.2857142857142857,1.0,0.6666666666666666,1.0,0.0,0.0
2126,16,susahnya pembebasan lahan yg lagi lagi dikomporin lsm.,susahnya pembebasan lahan yg lagi lagi dikomporin lsm.,susahnya pembebasan lahan yg lagi lagi dikomporin lsm.,susahnya pembebasan lahan yg lagi lagi dikomporin lsm.,"['susah pembebasan lahan', 'lahan', 'lsm']",['lahan'],"['susah pembebasan lahan', 'lahan', 'lsm']","['susah pembebasan lahan', 'lahan', 'lsm']",['lahan'],"['susah pembebasan lahan', 'lahan', 'lsm']",['lahan'],1,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0
2126,17,ente mau tau pendapat amandemen uud monopoli?,ente mau tau pendapat amandemen uud monopoli?,ente mau tau pendapat amandemen uud monopoli?,ente mau tau pendapat amandemen uud monopoli?,"['pendapat amandemen', 'amandemen uud', 'uud monopoli', 'monopoli', 'pendapat']",['monopoli'],"['uud monopoli', 'monopoli', 'pendapat amandemen']","['pendapat amandemen', 'amandemen uud', 'uud monopoli', 'monopoli', 'pendapat']",['monopoli'],"['uud monopoli', 'monopoli', 'pendapat amandemen']",['monopoli'],1,0.2,1.0,1.0,1.0,0.3333333333333333,1.0
2126,18,"salah besar kalo jaringan listrik dibebasin ke swasta, sekarang sektor pembangkitan swasta uda mulai masuk, ente mau tau efek yg perna terjadi?","salah besar kalo jaringan listrik dibebasin ke swasta, sekarang sektor pembangkitan swasta uda mulai masuk, ente mau tau efek yg perna terjadi?","salah besar kalo jaringan listrik dibebasin ke swasta, sekarang sektor pembangkitan swasta uda mulai masuk, ente mau tau efek yg perna terjadi?","salah besar kalo jaringan listrik dibebasin ke swasta, sekarang sektor pembangkitan swasta uda mulai masuk, ente mau tau efek yg perna terjadi?","['jaringan listrik', 'listrik', 'sektor pembangkitan', 'pembangkitan swasta', 'efek', 'jaringan', 'sektor']",['sektor'],"['pembangkitan swasta', 'sektor pembangkitan', 'sektor']","['jaringan listrik', 'listrik', 'sektor pembangkitan', 'pembangkitan swasta', 'efek', 'jaringan', 'sektor']",['sektor'],"['pembangkitan swasta', 'sektor pembangkitan', 'sektor']",['sektor'],1,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,1.0
2126,19,nias mati 3 hari listrik kemaren itu gan salah satu bukti langsung.,nias mati 3 hari listrik kemaren itu gan salah satu bukti langsung.,nias mati <NUM> hari listrik kemaren itu gan salah satu bukti langsung.,nias mati <NUM> hari listrik kemaren itu gan salah satu bukti langsung.,"['nias mati', 'listrik kemarin', 'listrik', 'kemarin', 'bukti langsung']",['listrik'],"['bukti langsung', 'bukti', 'nias']","['nias mati', 'listrik kemarin', 'listrik', 'kemarin', 'bukti langsung']",['listrik'],"['bukti langsung', 'bukti', 'nias']",['listrik'],1,0.2,1.0,1.0,1.0,0.0,0.0
2126,20,"kita PLN mau negosiasi kontrak sm pihak pembangkitan swasta, krn jmn dulu kontrak itu ngrugiin PLN bahkan masyarakat langsung jd bayar mahal.","kita PLN mau negosiasi kontrak sm pihak pembangkitan swasta, krn jmn dulu kontrak itu ngrugiin PLN bahkan masyarakat langsung jd bayar mahal.","kita PLN mau negosiasi kontrak sm pihak pembangkitan swasta, krn jmn dulu kontrak itu ngrugiin PLN bahkan masyarakat langsung jd bayar mahal.","kita PLN mau negosiasi kontrak sm pihak pembangkitan swasta, krn jmn dulu kontrak itu ngrugiin PLN bahkan masyarakat langsung jd bayar mahal.","['pln', 'negosiasi kontrak', 'kontrak', 'pembangkitan', 'pembangkitan swasta', 'jmn kontrak', 'masyarakat', 'jmn']","['pln', 'masyarakat']","['negosiasi kontrak', 'jmn kontrak', 'kontrak']","['pln', 'negosiasi kontrak', 'kontrak', 'pembangkitan', 'pembangkitan swasta', 'jmn kontrak', 'masyarakat', 'jmn']","['pln', 'masyarakat']","['negosiasi kontrak', 'jmn kontrak', 'kontrak']","['masyarakat', 'pln']",2,0.25,1.0,1.0,1.0,0.0,0.0
2126,21,"nah si swasta ngambek dong krn mereka jd rugi, akirnya dirusak lah control room mereka, pasokan di jaringan matot dan siapa yg disalahin?","nah si swasta ngambek dong krn mereka jd rugi, akirnya dirusak lah control room mereka, pasokan di jaringan matot dan siapa yg disalahin?","nah si swasta ngambek dong krn mereka jd rugi, akirnya dirusak lah control room mereka, pasokan di jaringan matot dan siapa yg disalahin?","nah si swasta ngambek dong krn mereka jd rugi, akirnya dirusak lah control room mereka, pasokan di jaringan matot dan siapa yg disalahin?","['rugi', 'akir', 'control room', 'room', 'pasokan', 'jaringan matot', 'matot', 'control']",['jaringan'],"['control room', 'control', 'jaringan matot']","['rugi', 'akir', 'control room', 'room', 'pasokan', 'jaringan matot', 'matot', 'control']",['jaringan'],"['control room', 'control', 'jaringan matot']",[],0,0.0,0.0,0.0,0.0,0.0,0.0
2126,22,PLN gan!,PLN gan!,PLN gan!,PLN gan!,['pln'],['pln'],['pln'],['pln'],['pln'],['pln'],['pln'],1,1.0,1.0,1.0,1.0,1.0,1.0
2126,23,kita padahal kedekeran mobilisasi diesel dr daerah terdekat buat ngembaliin listrik kalian.,kita padahal kedekeran mobilisasi diesel dr daerah terdekat buat ngembaliin listrik kalian.,kita padahal kedekeran mobilisasi diesel dr daerah terdekat buat ngembaliin listrik kalian.,kita padahal kedekeran mobilisasi diesel dr daerah terdekat buat ngembaliin listrik kalian.,"['kedekeran mobilisasi', 'mobilisasi diesel', 'diesel', 'daerah terdekat', 'listrik']","['listrik', 'daerah']","['mobilisasi diesel', 'diesel', 'daerah terdekat']","['kedekeran mobilisasi', 'mobilisasi diesel', 'diesel', 'daerah terdekat', 'listrik']","['listrik', 'daerah']","['mobilisasi diesel', 'diesel', 'daerah terdekat']",['listrik'],1,0.2,1.0,0.5,1.0,0.0,0.0
2126,24,so apa kabar kalo sektor transmisi distribusi jatoh kentangan swasta even asing?,so apa kabar kalo sektor transmisi distribusi jatoh kentangan swasta even asing?,so apa kabar kalo sektor transmisi distribusi jatoh kentangan swasta even asing?,so apa kabar kalo sektor transmisi distribusi jatoh kentangan swasta even asing?,"['kabar', 'sektor transmisi', 'transmisi distribusi', 'distribusi', 'kentangan swasta even', 'even asing', 'sektor', 'kentangan']",['sektor'],"['transmisi distribusi', 'sektor transmisi', 'kentangan swasta even']","['kabar', 'sektor transmisi', 'transmisi distribusi', 'distribusi', 'kentangan swasta even', 'even asing', 'sektor', 'kentangan']",['sektor'],"['transmisi distribusi', 'sektor transmisi', 'kentangan swasta even']",['sektor'],1,0.125,1.0,1.0,1.0,0.0,0.0
